product_url,name,price,rate,description,instructions,country
https://goldapple.ru/19000222639-woody-lemon,Woody Lemon,990,N/A,"Ароматический диффузор ""Древесный лимон"" от BAGO home пробуждает воспоминания о море. Открываясь цитрусовой кислинкой лимона в верхнем ярусе, композиция погружается в волну акватических нот в сердце пирамиды. Усиливают глубину аромата темные краски древесины ценных деревьев в нижнем ярусе.1.Время работы: 3-4 недели2.Площадь ароматизации: до 15 м²3.В комплекте 6 фибровых палочек из прессованного волокна","Достаньте содержимое из коробки, освободите фибровые палочки от скотча,  открутите крышку от диффузора, выдавите белую защитную мембрану, закрутите крышечку обратно, вставьте палочки. Интенсивность аромата регулируется количеством палочек – чем их больше, тем аромат насыщеннее. Начинайте с 2-3 палочек и постепенно добавляйте по одной до достижения оптимальной интенсивности аромата.  Для эффективной работы диффузора необходимо движение воздуха.",Россия
https://goldapple.ru/19760313142-dark-cherry-amber,Dark Cherry & Amber,3 490,4.4,"Dark Cherry & Amber от Banana Republic – это восточный цветочный аромат, раскрывающий нежную сладость спелой и сочной вишни и розовой фрезии. В сердце композиции – вишнёвый цвет и гурманская нота пралине, которые формируют манящий и соблазнительный характер аромата. Древесный аккорд с белым кедром и амбра окутывают теплом и добавляют чувственность, перед которой невозможно устоять.Парфюмер – Claude Dir.",Только для наружного применения.,N/A
https://goldapple.ru/19000125773-rayon-vert,Rayon Vert,6 540,3.5,"Французская парфюмерная вода BASTILLE произведена на основе натуральных компонентов. Свежий и ослепительно яркий аромат RAYON VERT с искрящимся цитрусовым аккордом и неожиданными зелеными нотами базилика, аниса и фенхеля посвящен буйной красоте весны.Натуральная композиция, украшенная звучанием бессмертника, ангелики и ромашки, переносит в теплую, цветущую, солнечную пору, и пробуждает пьянящее чувство свободы.Парфюмер – Caroline Dumur.",Для наружного применения.,Франция
https://goldapple.ru/19760300405-501-praline-reglisse-patchouli,"501 – praline, réglisse, patchouli",2 970,4.6,"Пралине, лакрица, пачули – три характерные ноты аромата 501 от Bon Parfumeur. Сладкая выпечка и пудровые ноты ириса сочетаются в гурманском аромате, идеальном и для шопинга с подругами, и для романтического ужина при свечах. Композицию открывает яркий взрыв цитрусовых нот. В сердце аромата лакомые ноты пралине и пикантная пряность лакрицы дополняют звучание переливчатого пудрового аккорда. Нежные ваниль и мускус подчеркивают уникальный характер романтичного сочетания. 
 
Верхние ноты: бергамот, фундук, юзу. 
Ноты сердца: ирис, пралине, лакрица.
Базовые ноты: кашмеран, амбра, мускус, пачули.",N/A,N/A
https://goldapple.ru/7753700002-mon-guerlain,Mon Guerlain,17 120,4.8,"Аромат Mon Guerlain – гимн современной женственности. Он посвящается сильной, свободной и чувственной женщине, образ которой воплощает Анджелина Джоли.
С 1828 года Дом Guerlain олицетворяет историю парфюмерии. Он изобретает новые смелые аккорды, создав за это время более 1 100 ароматов. Сегодня Тьерри Вассер является пятым парфюмером Guerlain. Его новое творение Mon Guerlain – это восточный свежий аромат. Свежесть ЛАВАНДЫ КАРЛА, особая разновидность которой культивируется в Провансе, контрастирует с негой индийского ЖАСМИНА САМБАК и БЕЛОГО САНДАЛА из Австралии в сочетании с чувственной ТАИТЯНСКОЙ ВАНИЛЬЮ из Папуа-Новой Гвинеи.
Парфюмерная вода Mon Guerlain представлена в легендарном флаконе-""четырехлистнике"", созданном в 1908 году. Его чистый и графичный дизайн навеян очертаниями колбы алхимика, а своим названием он обязан пробочке, изготовленной из цельного куска материала и по форме напоминающей четырехлистник.",N/A,N/A
https://goldapple.ru/19000004520-pear-inc,Pear Inc,9 817,4.5,"Pear Inc., «Серьезное» название аромата, скрывающее его истинную сущность. Pear Inc. - это как спонтанный обед в беседке и отзвуки смеха, как брызги от водных игр, и пальцы, опущенные в банку с вареньем. Pear Inc. - озорной аромат, мгновенно вызывающий улыбку.",N/A,N/A
https://goldapple.ru/19000133636-for-her,For her,1 800,4.2,"Цветочно-фруктовый аромат MANDARINA DUCK создан для активных женщин, которые любят путешествия, природу и жизнь. О ярком характере оптимистичной искательницы приключений сразу заявят верхние ноты сочного апельсина, красной смородины и розового перца.Цветочное сердце композиции с нежным, весенним звучанием жасмина, пиона и мимозы отражает чувственность и жизнерадостность. Базовые ноты мускуса, кедра и амбры дополняют вспышку фруктово-цветочной свежести и делают композицию притягательной и многогранной.Классификация аромата: цветочный фруктовый пудровый.Парфюмер – Marine Ipert.",Только для наружного применения.,Италия
https://goldapple.ru/19000150169-santal,SANTAL,18 750,5.0,"В изысканный набор входят парфюмерная вода SANTAL (100 мл), её миниатюра в тревел-формате (15 мл) и распылитель.В богатом и чувственном аромате SIGNATURE by Sillage d'Orient насыщенный сандал окутан дымным аккордом папируса с оттенком кожи. Кардамон придает чарующей композиции пряную и смолистую грани, а ветивер и амбра делают звучание еще более ярким и притягательным. Аромат будто манит сквозь нежные шелковые шали в загадочную арабскую ночь.Эта композиция – смесь страсти и нежности, мужественности и женственности, силы и желания поддаться соблазну.",Распылять на кожу с расстояния 20-30 см.,Франция
https://goldapple.ru/19000171470-mamino-kakao,МАМИНО КАКАО,817,N/A,"Свеча с ароматом «Мамино какао» от бренда VILLERMO сделана вручную из кокосового воска. Кокосовый воск производится из масла кокосового ореха. Воск кокосовый нетоксичен, при сгорании не выделяет вредных веществ и не коптит. Он обладает приятным естественным ароматом. Ароматическое масло в тандеме с кокосовым воском наполнит вашу комнату прекрасным, ярким ароматом и создаст приятную атмосферу в доме. 
Нежная шоколадно-ванильная композиция «Мамино какао» напомнит вам о теплых вечерах и посиделках у камина в близком семейном кругу.Аромасвеча в стеклянной банке имеет деревянный фитиль. Он равномерно горит, при горении потрескивает как камин, создавая ещё более уютную атмосферу. Банка закрывается металлической крышкой черного цвета.Аромасвеча от VILLERMO – это подарок со вкусом и ароматом. Ароматические свечи можно использовать для медитации, ароматизации помещения или для домашнего декора.TOP – шоколадный пломбирHEART – марципан, маршмеллоуBASE – сливки, ваниль, брауниВысота банки 6 см, диаметр 7 см. Объем 100 мл – не менее 15 часов горения.","Ароматические свечи можно использовать для медитации, ароматизации помещения или для домашнего декора. Также ароматическую свечу можно использовать как массажную: соевый воск подходит в качестве теплого масла для массажа.
Не оставляйте свечу зажженной без присмотра.",N/A
https://goldapple.ru/19000221266-azur-1-cernicnye-noci,Азур 1 Черничные ночи,12 400,N/A,"Аромадиффузор  для дома добавит капельку роскоши в атмосферу вашего дома и станет прекрасным интерьерным украшением.Летние воспоминания, мечты и эмоции. Все это – аромат ""Черничные ночи"". Сладость лесных ягод и карамели заигрывает с цитрусовыми.Цветочные ноты придают композиции элегантность и целостность.Пирамида аромата:Верхние ноты: Зелень, бергамот, цитрусы, виноград.Средние ноты: Черника, малина, яблоко, жасмин.Базовые ноты: Сахар, карамель, мускус.","Откройте флакон и аккуратно перелейте ароматическую жидкость в фарфоровый диффузор.Поместите палочки в диффузор с жидкостью.Палочки полностью пропитаются ароматической жидкостью в течение 45-60 минут.Вы можете регулировать интенсивность аромата, убирая или добавляя палочки.",Россия
https://goldapple.ru/19000247258-nyeok-body-wash,Nyeok body wash,4 432,5.0,"Гель для душа деликатно, но тщательно очищает кожу тела, удаляя загрязнения и излишки себума. Мягкая формула не вызывает сухости, стянутости и дискомфорта.Средство увлажняет и питает кожу, поддерживает ее гладкость и упругость и дарит изысканный, элегантный древесный аромат.","Нанесите гель на влажную кожу тела, помассируйте до образования пены, а затем смойте теплой водой.",N/A
https://goldapple.ru/19000038827-voyage-sur-la-route-du-taj-palace,Voyage Sur La Route Du Taj Palace,16 235,4.7,"Тадж-Махал - одно из самых величественных сооружений мира, стены которого воздвигнуты мужчиной и посвящены его единственной любимой женщине, дворец утверждения вечной любви, место умиротворения и роскошиКомпозиция парфюмерной воды Voyage Sur La Route Du Taj Palace от La Sultane de Saba рождена из мечты о всепоглощающем чувстве и любви к женщине, что сподвигла увековечить союз поющих в унисон душ, измерить время которого неспособна даже сама жизнь…Интимность мускуса, нежность розового лепестка, упоительная сладость дуэта белых цветов и ванили обволакивают обладателя чувственной дымкой роскошных эссенций, оставляя за собой соблазнительный и чарующий шлейф…","Распределите средство рукой на предварительно распаренную кожу тела, немного подождите и приступите к массажу с помощью рукавички Кесса. Затем тщательно смойте. Может также использоваться для глубокого очищения Т-зоны на лице.",Франция
https://goldapple.ru/19000148360-the-musc-refillable,The Musc refillable,7 815,4.1,"Парфюмер – Calice Becker. «Я представляла этот аромат как облако обволакивающего, нежного, восхитительного мускуса в сочетании с имбирём и лавандой. Светлое цветочное сердце композиции гармонирует с мягкими древесными нотами и сандалом из Австралии».Одновременно медовый и свежий аромат The Musc – это тонкое сочетание пленительных нот. Чарующую и тёплую композицию открывают имбирь из Лаоса и французская лаванда. Натуральный пчелиный воск дарит сердцу аромата сливочную сладость, которую усиливают тонкие ноты мускуса. Австралийский сандал подчеркивает теплоту древесных нот.Создатели парфюмерной воды ESSENTIAL PARFUMS выбирают натуральные, экологически чистые материалы и стремятся снизить воздействие на окружающую среду. Компания использует сандал из Западной Австралии, чтобы обеспечить стабильные поставки ингредиента и поддержать местные общины, создав для них устойчивый источник дохода.Флакон парфюмерной воды подходит для многоразового использования, и его можно пополнять из рефила.",Только для наружного применения.,Франция
https://goldapple.ru/19000118665-tuscia,TUSCIA,3 992,3.0,"Chiara Firenze посвящает свои ароматы в особый регион: Тоскана. история совершенства, страсти и связи с территорией, а также диалога между знаниями и далекими культурами. парфюмерное искусство и выбор ценных эфирных масел, таким образом, встречает мастеров флорентийских ремесленных мастерских, чтобы возродить магию этой особой земли в ваших комнатах.
Аромат носит название, данное Этрурии после окончания этрусского правления, территории, в которую также входила Тоскана. Благоухание ладана в сочетании с цветочными ароматами, сандаловым деревом и амброй, напоминает нам далекие времена, и отправляет нас  в волшебное путешествии в прошлое.",N/A,N/A
https://goldapple.ru/19000138440-dylan-purple-pour-femme,DYLAN PURPLE pour femme,9 975,4.3,"Яркий и элегантный аромат Dylan Purple приглашает в увлекательное парфюмерное путешествие.Дуэт искрящегося бергамота и пробуждающих радость нот свежего апельсина встречается с сочной грушей, которая придает композиции игривое звучание.В сердце аромата яркой вспышкой раскрывается пленительная фрезия. Нежный аромат её лепестков подчеркивают невесомые молекулы Mahonial и Pomarose.Цветочное сердце композиции VERSACE олицетворяет гипнотическую ауру морского заката, пурпурное свечение и лёгкий бриз. Молекулы Belambre и Ambrofix, мягкие оттенки Iso E Super и сливочные грани кедра идеально дополняют изысканный и глубокий характер аромата. Silkolide добавляет композиции легкие мускусные и фруктовые акценты.Классификация аромата – цветочный фруктовый мускусный. Парфюмер – Кристоф Рейно.",N/A,N/A
https://goldapple.ru/19000196119-divino-90-anniversario,Divino - 90° anniversario,23 630,N/A,"Это наша дань уважения тосканским холмам Кьянти: в DIVINO соединены ноты, характерные для вин нашего региона. Каждый сможет почувствовать фруктовую основу, пробуждающую чувства и видения, связанные с собственным опытом. Кто-то услышит в нем ягоды и мед, а кто-то уловит яблоко и мадагаскарскую ваниль. Так благоухает молодое вино, благородное и игристое, с которым хочется провести приятный вечер в компании друзей. Этот аромат отлично дополнит обстановку жилой зоны дома.","Окуните все палочки во флакон;для более интенсивного распространения аромата переворачивайте палочки несколько раз в день. Регулировать аромат можно уменьшая или увеличивая число палочек.Палочки играют основную роль в интенсивности ароматизации, чем больше палочек, тем аромат насыщеннее.Для достижения лучших результатов, флакон не стоит никогда выставлять на прямой солнечный свет или ставить рядом с источниками тепла, так как под его воздействием происходит испарение аромата.",Италия
https://goldapple.ru/19000166821-checkmate,Checkmate,19 162,5.0,"Шах и мат — герой не боится сдаться и смотрит противнику в лицо с гордостью. Шипучее шампанское взрывается в сочных фруктах и цветах. Табак и бурбон опьяняют в последние мгновения поражения. Воспоминание о битве исчезает, когда ноты земли, мха и пачули окутывают вас. Исследуйте разум, чувства, силу духа с MIND GAMES и погрузитесь в стратегически идеальные композиции.",Распылите на кожу с расстояния 20-30 см.,США
https://goldapple.ru/19000205785-pranyj-cernosliv,Пряный чернослив,1 400,5.0,"Все наши ароматические свечи в банке выполнены из натурального 100% соевого воска. Это полностью натуральный продукт, который делают из масла соевых бобов. Соевый воск полностью безопасен и не вызывает аллергии. Ароматические свечи для дома изготовлены вручную в г. Санкт-Петербург. Свечи декоративные, имеют минималистичный дизайн и станут прекрасным дополнением Вашего декора или отличным подарком. Время горения свечей  до 45 часов. Пряные ноты шафрана и корицы подчеркивает яркий чернослив с основой из светлой древесины и нот олибанума.",Зажечь свечу на ровной огнеупорной поверхности. За один сеанс свеча не должна гореть дольше 4-х часов. Перед повторным использованием необходимо подрезать фитиль до 3-5 мм.,Россия
https://goldapple.ru/19000092354-nice-bergamote-by-antoine-maisondieu,NICE BERGAMOTE by Antoine Maisondieu,2 648,3.4,"Парфюмированное жидкое мыло ESSENTIAL PARFUMS PARIS мягко очищает руки и кожу тела, оставляя изысканный аромат. Средство с растительным глицерином питает кожу и не вызывает сухости после очищения. Экологичная и мягкая формула, подходящая даже для чувствительной кожи, на 98% состоит из натуральных ингредиентов. Игривый и солнечный аромат раскрывает ноты бергамота, жасмина, иланг-иланга и лепестков розы, а изысканный кедр и сладость бобов тонка дополняют яркую композицию.","нанесите на влажную кожу рук, вспеньте, затем смойте водой. Используйте в качестве геля для душа для очищения кожи тела.",Франция
https://goldapple.ru/7430800010-eros,Eros,6 630,4.8,"Уникальная аура, чувственное прикосновение, несокрушимая мужественность - таковы ключевые ноты оды любви, воспеваемой Эросом, страстным и непреклонным соблазнителем. Новый аромат олицетворяет абсолютную мужественность, соединяя в единое целое: искрящуюся ауру яркой, вибрирующей, экстраординарной свежести листьев Мяты, цедры Итальянского Лимона и Зеленого Яблока; захватывающую чувственность интригующий, восточных, обволакивающих нот Бобов Тонка, Амброксана (Амбры), цветов Герани и Ванили; соблазнительную мужественность, воплощенную в древесном шлейфе Атласского и Виргинского Кедра, Ветивера и Дубового мха, привносящих в аромат интенсивный оттенок мощи и власти.",N/A,N/A
https://goldapple.ru/3680300001-l-interdit,L'INTERDIT,9 000,4.9,"Женская парфюмерная вода L’Interdit от Givenchy – это смелый цветочно-древесный аромат, который является ключом к свободе и возвращает вкус к жизни. Верхние ноты пирамиды образуют цветы апельсина и жасмин, средние ноты раскрываются чувственной туберозой, а пачули, ветивер и амброксан дополняют композицию в базовых нотах аромата. Запретный союз аккорда белых роскошных цветов и темного дерева - символ изящества и воплощение женственности. Женская парфюмерная вода L'Interdit от Givenchy раскрывает глубину чувств, играющих на контрастах. 

Дополните свой образ дымкой для волос L’Interdit Hair Mist, чтобы усилить шлейф любимого аромата.

В линию L'Interdit также входят гель для душа и увлажняющий лосьон для тела.",N/A,N/A
https://goldapple.ru/7140600002-nina,Nina,10 610,4.9,"Культовый дизайн флакона был разработан специально для этого аромата. Аппетитное алое яблоко с серебряными лепестками таит в себе интереснейшую цветочно-фруктовую сказку.
Парфюм интригует начиная с верхних освежающих нот экзотической кислинки лайма и  лимона. Ноты сердца звучат аккордами из окутанного тягучей карамелью зеленого яблока, сладкого пиона, пряного пралине и пьянящего дурмана. Понемногу они затихают, и в силу вступают базовые ноты. Теплый, терпковатый древесный аромат яблони гармонично сплетается в одно полотно с благородной хвоей кедра и мускуса.
Туалетная вода Nina поднимает настроение, дарит бодрость и энергию. Этот цветочно-фруктовый эликсир переливается жизнерадостными нежными аккордами. Он универсален для всех сезонов года и особенно удачно раскрывается в качестве дневного парфюма.",N/A,N/A
https://goldapple.ru/19000132891-cypress-cedar,Cypress Cedar,2 567,4.8,"В сердце древесно-пряного аромата Cypress Cedar – глубокая нота кедра, возвращающая в детство. Её окружают свежесть мяты, цитрусовая яркость померанца и легкая пряность розового перца. С насыщенным кедром гармонично сочетаются ревень и чёрный перец. Ярко выделяется базовая нота кипариса, которую дополняют пачули, мох, ветивер и мускус.Парфюмер – Vince Kuczinski.",Только для наружного применения.,Франция
https://goldapple.ru/19000021041-eco-chic-pomegranate,ECO CHIC POMEGRANATE,3 556,N/A,"Аромат распускается нежными нотами апельсина и прикосновениями бархатной фиалки и великолепной магнолии.
Яркое фруктовое сердце звучит аккордами сливы, клубники, малины и красного винограда.
Древесный шлейф из пачули и березового дерева делает аромат глубоким.","Предназначен для ароматизации воздуха в помещениях. Вскрыть флакон с ароматом, вставить палочки, входящие в комплект. Для оптимального распространения аромата регулярно переворачивать палочки. Для регулирования интенсивности аромата допускается уменьшать/увеличивать количество палочек.",Италия
https://goldapple.ru/26143000001-ylang-ylang,YLANG YLANG,10 440,4.8,"Яркий  цветочный аромат благоухает свежими цитрусовыми с острыми травянистыми нотами бергамота и божественным дымно-ароматическим акцентом драгоценного ладана. Оригинальная тенденция совмещения ароматов продолжается чувственными восточными нотами иланг-иланга с роскошным букетом цветочных нот и деликатно перекликается с насыщенным древесным шлейфовым оттенком мускуса,  благородной амбры, влажно-древесными полутонами ветивера и сладкой вкусной карамелью.
Аромат Ylang Ylang подчеркнет сексуальность и соблазнительное обаяние вашей натуры, удивляя при этом неординарным букетом и завесой таинственности.",N/A,N/A
https://goldapple.ru/83290100012-vetiver-d-haiti-au-the-vert,Vetiver d'Haiti au The Vert,19 910,4.3,"Парфюмерная вода Chopard Vetiver d hati au the vert — чувственный аромат для мужчин и женщин, на создание которого вдохновила чарующая атмосфера каннского фестиваля.Верхние ноты композиции раскрываются нежностью зеленого чая, удачно дополненного амбреттой. В сердце Vetiver d hati au the vert — теплый ветивер, оттененный кедровыми акцентами. В шлейфе парфюмерной воды переливается изящный мускусный аккорд.",Только для наружного применения.,N/A
https://goldapple.ru/26830700001-message-in-a-perfume,Message in a perfume,9 772,4.5,"Впечатления от рая. Остров на краю света, вне времени… Человек, окруженный красотой природы, понимает, что такое рай. Он бросает в море особое послание в бутылке: ни бумаги, ни письма, только аромат, способный рассказать об этом острове. Message in a perfume – доказательство, что это невероятное место существует. 
Откройте бутылку. Освободите мягкий солёный ветер, который несёт с собой свежесть нероли и гардении. Цветочный аромат переливается от этих чистых нот к чувственному жасмину, экзотическому иланг-илангу, выраженным цветам апельсина, нежному цветку абрикоса и бархатной розе. Неожиданно послание из рая оборачивается теплотой древесных нот и амбры. А цистус и абсолют цибетина продлевают наслаждение от этого послания. 

Верхние ноты: иланг-иланг, магнолия, нероли
Ноты сердца: жасмин самбак, роза, цветок апельсина
Базовые ноты: серая амбра, сандал, цистус, абсолют цибетина",N/A,N/A
https://goldapple.ru/19000044557-oud-satin-mood-candle,OUD satin mood candle,11 000,N/A,"Парфюмированная свеча Oud Satin Mood наполняет атмосферу загадочным ароматом, мерцающим и обволакивающим, подобно тончайшей вуали. Глубокая нота удового дерева сочетается с чувственностью розы и нежностью фиалки, смягченной роскошным амброво-ванильным аккордом.Свеча заключена в элегантный фарфоровый подсвечник, окрашенный внутри с помощью ручной работы. Создана из французского минерально-растительного воска с хлопковым фитилем, превосходно передающим ее ароматические свойства и обеспечивающим оптимальное время горения 55 часов.","Время горения – 55 часов. Содержит натуральные экстракты, которые могут менять цвет в зависимости от сезона. Не влияет на характеристики или качество аромата. Беречь от прямых источников света и тепла.",N/A
https://goldapple.ru/19760337211-bois-imperial-by-quentin-bisch,BOIS IMPERIAL by Quentin Bisch,2 810,4.7,"Парфюмер – Quentin Bisch. «Центром созданного мной аромата стала необыкновенная и редкая нота – акигалвуд. Эта уникальная древесная нота, украшенная свежими специями, играет на контрастах». Чувственный и свежий аромат ESSENTIAL PARFUMS с древесными, пряными и зелеными аккордами дополняют насыщенный гаитянский ветивер, пачули и нота Ambrofix со стойким звучанием амбры.Свежие листья базилика сочетаются с игривым ароматом перца Тимут, который раскрывает не только острую грань, но и свежую ноту, напоминающую грейпфрут. В составе парфюмерной воды – 93% натуральных ингредиентов.Создатели ароматов ESSENTIAL PARFUMS выбирают натуральные, экологически чистые материалы и стремятся снизить воздействие на окружающую среду.",N/A,N/A
https://goldapple.ru/7682200021-ange-ou-demon-le-secret,ANGE OU DEMON LE SECRET,8 630,4.8,"Женская парфюмерная вода Ange ou Demon Le Secret от Givenchy - завораживающий и соблазнительный цветочный фруктовый аромат с неповторимыми нотами. Секрет этого свежего искрящегося аромата заключается в чарующем сочетании Клюквы, Лимона и Зеленого чая, которое очень точно передает легкость и в тоже время изысканность. Аромат дополняют чувственные ноты Жасмина и Палисандра. Нежная аура парфюмерной воды Ange ou Demon Le Secret от Givenchy придает женщине интригующую силу, благодаря которой она знает, кто она - Ангел или Демон.

Дополните ваш чувственный образ роскошной помадой для губ Le Rouge с сатиново-матовым эффектом или Le Rouge Deep Velvet с матовым эффектом с ухаживающими компонентами в составе.",N/A,N/A
https://goldapple.ru/19000048683-bergamotto-di-calabria,Bergamotto di Calabria,4 494,N/A,Теплое звучание сандалового дерева в сочетании с энергичной свежестью бергамота из Калабрии переливаются оттенками кардамона и лимона. Утонченный аромат «Итальянский бергамот» перенесет вас на Средиземноморский остров.,"Предназначен для ароматизации воздуха в помещениях. Вскрыть флакон с ароматом, наполнить аромадиффузор, вставить палочки, рекомендованные производителем. Для оптимального распространения аромата регулярно переворачивать палочки. Для регулирования интенсивности аромата допускается уменьшать/увеличивать количество палочек.",Испания
https://goldapple.ru/19000196619-l-interdit-rouge-ultime,L’Interdit Rouge Ultime,9 720,5.0,"Женская парфюмерная вода L’Interdit Rouge Ultime – яркая и чувственная вариация легендарного аромата L’interdit, бросающая вызов условностям.Базовым компонентом композиции является цветок апельсина – визитная карточка ароматов L’interdit. Пленительные ноты скорлупы плодов какао и туберозы добавляют теплое звучание, а элегантный амброксан придает современный оттенок интенсивному древесному аккорду пачули и ветивера.Монохромный дизайн флакона, выполненный в алом цвете, в полной мере передает яркий характер аромата.","Небольшое количество нанести на тело, избегая попадания в глаза",Франция
https://goldapple.ru/19000304476-tilia,Tilia,21 900,4.9,"Нежная зелень, пыльца, мед липы с ее прекрасными листьями в форме сердца –символ мягкости и гибкости у кельтов.Медовые, абрикосовые оттенки аромата дрока.Нежная пудровость гелиотропа.Буколический букет стал еще богаче благодаря веточке бархатистого жасмина самбак.Подчеркнутый, как штрих тени, усиливающей сияние солнечного дня, копченой землистостью ветивера.","Распыляйте с расстояния 20-25 см. Не наносите на одежду, не используйте при нахождении на солнце.",Франция
https://goldapple.ru/83810100014-chef-s-table,CHEF'S TABLE,18 900,5.0,Аромат MiN NEW YORK Chef’s Table воплощает свежесть сада. На столе – веточки шалфея и базилик. Пряные травы гармонично сочетаются с бергамотом и серой амброй. Вспышку яркой ноты томатного листа уравновешивают тонкий мускус и экзотические бобы тонка. Рецепт дополняют ирис и турецкая роза.,N/A,N/A
https://goldapple.ru/7430800003-pour-homme,Pour Homme,10 880,4.8,"Туалетная вода Versace  Pour Homme впитала в себя средиземноморский характер, имея в своем составе ингредиенты местного происхождения. Древесный аромат туалетной воды подойдет умным и сильным мужчинам, привыкшим шагать в ногу со временем. Верхние ноты  Pour Homme дарят свежесть и состоят из лимона, бергамота, апельсиновых листьев и нероли. Букет из голубого гиацинта, герани, мускатного шалфея и кедра составляет ноты сердца парфюма. Завершит этот гармоничный образ шлейф из мускуса, агарового дерева и бобов тонка. С Versace вы всегда будете производить впечатление стильного и эффектного мужчины, а стойкий аромат окутает вас чувственностью и шармом на весь день.",N/A,N/A
https://goldapple.ru/19760313907-colonia-futura,COLONIA FUTURA,17 900,5.0,"Colonia Futura с самого своего истока выражает ноты всеобъемлющей и яркой природы. Динамичная структура аромата резонирует единовременно мягкими нотами ветивера и цитруса: взрыв бергамота, лимона и грейпфрута, облаченный в пряное послевкусие розового перца. Яркое начало становится нежнее в сердце, раскрывая нежную фужерную ноту лаванды и шалфея. Эта гармония находит удивительное завершение в глубине ветивера, привнося древесные нотки в интенсивный землистый фон.",N/A,N/A
